airline,tweet_text,date,score,magnitude,user,retweet_count,likes_count,location,time_zone
Allegiant Air,     Yeah it's too bad people in Canada have been burned by them and Flair airlines as well. Both small low cost.,2023-03-16 22:09:45+00:00,-0.1,1.4,Justin_Nomura_,0,2,Greater Vancouver,Time zone not available
Allegiant Air,"     Oh yikes, that makes some sense. I didn’t know much about Swoop",2023-03-16 22:06:43+00:00,0.1,0.5,jrfood_travels,0,1,Location not available,Time zone not available
Allegiant Air,"    FYI Canadian Flyers rights guide
",2023-03-16 21:47:24+00:00,0.0,0.0,352KenP,0,2,Location not available,Time zone not available
Allegiant Air,     Yeah Southwest is a much bigger and better airline than Swoop. Hopefully  makes it right. 771 planes compared to 16😬 low cost airline with not great customer service,2023-03-16 21:35:21+00:00,-0.2,0.8,Justin_Nomura_,0,1,Greater Vancouver,Time zone not available
Allegiant Air,"    That’s crappy, when our  flights were cancelled in December we got 2 nights in hotel and vouchers for future flights plus rebooked. 

You should keep all receipts and submit hotel, food and transportation and file a complaint",2023-03-16 21:30:58+00:00,-0.7,1.4,jrfood_travels,0,6,Location not available,Time zone not available
Allegiant Air,"Hey  you stranded me in GRR. Trying to get some resolution, but you don’t answer the phone or respond to emails.  How can I get this resolved?",2023-03-16 21:06:27+00:00,-0.7,2.3,BrentMoodyTN,0,0,Location not available,Time zone not available
Allegiant Air,   For sure and I can handle delays as well  but compensation from  has to happen. If Allegiant did not help me if this happened I would fly out of YVR in an instant especially how long and how many times I have flown with them.,2023-03-16 20:56:18+00:00,0.0,0.2,Justin_Nomura_,0,2,Greater Vancouver,Time zone not available
Allegiant Air,  I can handle delays. Cancelations not so much.  needs to make this right. No refund and no help on hotels is utter bullshit.,2023-03-16 20:53:00+00:00,-0.4,2.4,Pennys4Vegas,0,23,Location not available,Time zone not available
Allegiant Air, I won't fly Swoop seeing all you have been through in all your flights Mark. Not worth it and for me  out of BLI I have had no problems in years of flying with them.,2023-03-16 20:49:04+00:00,-0.6,1.3,Justin_Nomura_,0,4,Greater Vancouver,Time zone not available
Allegiant Air, I just spent 3:30 minutes on hold then the agent must have accidentally hung up before we got to speak. Can you call me back 😂😂😂,2023-03-16 20:24:23+00:00,-0.6,1.2,KyleMcGuire19,0,0,Location not available,Time zone not available
Allegiant Air,"        Apparently, Maury Gallagher (GMS Owner, Co-Owner of LMC) owns a coffee company and won’t allow BRCC on Noah’s car. It was on the car last year for Dillon because Petty overran his decision. Now that Jimmie is the owner Maury is the majority shareholder.",2023-03-16 19:45:54+00:00,-0.4,1.2,CamrenKerber,0,0,Location not available,Time zone not available
Allegiant Air, keeps dodging me. Like. I’ve been on hold for so many hours I can practically remix the hold-tone and turn it into a top hit. Please let me contact you (aka do your job) and I’ll make you famous. Ok hopefully this is an offer they can’t refuse.,2023-03-16 19:20:21+00:00,0.0,2.3,CharlotteCler,0,0,Location not available,Time zone not available
Allegiant Air,"Hi  I’m trying to reach your customer service. Not having much success. Do you have a customer service team? Every attempt by any medium ends with no contact being made. I feel stood up, let down, disappointed, all of the above, etc HELP",2023-03-16 19:07:31+00:00,-0.6,3.0,CharlotteCler,0,0,Location not available,Time zone not available
Allegiant Air, I’ve been on hold for two hours. I’m in the hospital. I can’t fly tomorrow. Help!!!,2023-03-16 18:00:56+00:00,-0.6,2.4,mdnathan,0,0,Location not available,Time zone not available
Allegiant Air,"Hey  …..anybody home over there?? 3+ hours on hold, kind of need to talk to someone. 🤔",2023-03-16 17:06:47+00:00,-0.2,0.9,BendelowGreens,0,1,Scottsdale,Time zone not available
Allegiant Air,"When was the last time you saw this view? ✈️ We're seeing low fares to Florida on  ! Explore your trip options at 

Close. Convenient. CIRA.  

IG 🎥  ",2023-03-16 16:54:20+00:00,0.1,2.0,FlyCIRA,0,0,Location not available,Time zone not available
Allegiant Air,  what city?,2023-03-16 16:45:18+00:00,0.0,0.0,Peg__H,0,0,Location not available,Time zone not available
Allegiant Air,       Erik started out strong last year. Finished 2nd in California. The decision to add a third car for select races make ZERO sense when your other two cars are 26th and 30th in the points. Especially considering you're running two unsponsored cars every week.,2023-03-16 16:19:18+00:00,0.0,1.4,Hdslew43Michael,0,0,Location not available,Time zone not available
Allegiant Air,       Bad comparison. Their cars also have a multitude of high level associate sponsors and their 3 other cars are fully sponsored.,2023-03-16 16:15:11+00:00,0.0,1.5,timmer5026,0,0,Location not available,Time zone not available
Allegiant Air,   I like USI +10.5 in the CBI later this week!!!🦅🦅🦅,2023-03-16 15:51:07+00:00,0.9,0.9,BobFordUSIFan1,0,1,Location not available,Time zone not available
Allegiant Air,      Sad part is that these model cars are at the Petty Museum and parked next to portajohns.,2023-03-16 15:46:55+00:00,-0.8,0.8,thatjonesfan,0,0,Location not available,Time zone not available
Allegiant Air,"       Remember  on the 5 car, that won 10 races and a championship under a owner owned sponsor?",2023-03-16 15:18:26+00:00,0.0,0.0,janeen_welsh,0,0,Location not available,Time zone not available
Allegiant Air,      Dadgum!!!So cool!!!😀,2023-03-16 15:17:46+00:00,0.9,0.9,KellyDayton10,0,0,Location not available,Time zone not available
Allegiant Air,"       You do realize that we're only 4-5 races into a 36 race season? Erik came on strong in the latter half of 2022, Noah is a rookie in the Cup series. Give them a little slack. There's a lot of organizations that have been together a lot longer that also had bad WC swings.",2023-03-16 15:16:31+00:00,-0.2,1.3,janeen_welsh,0,0,Location not available,Time zone not available
Allegiant Air,      ...could we see a little more Petty blue on the 43?? thats part of what 'Legacy' is all about! ,2023-03-16 15:16:18+00:00,0.2,0.4,ping19216801,0,3,Location not available,Time zone not available
Allegiant Air,,2023-03-16 15:14:37+00:00,,,Bonzotour2011,0,0,Location not available,Time zone not available
Allegiant Air,"      Let's go boys! West Coast wasn't kind in its finishes, but East Coast will bring multitudes of successes.",2023-03-16 15:14:04+00:00,0.5,1.0,janeen_welsh,0,0,Location not available,Time zone not available
Hawaiian Airlines Inc.," I did file a complaint, not sure what good it will do.",2023-03-16 23:58:24+00:00,-0.5,0.5,Mb7877907854,0,0,Location not available,Time zone not available
Hawaiian Airlines Inc., They also said to check my bags but wouldn’t guarantee me a seat. But if I didn’t check them they wouldn’t make the flight. So if I don’t get a seat I won’t have my luggage.,2023-03-16 23:57:54+00:00,-0.5,1.5,Mb7877907854,0,0,Location not available,Time zone not available
Hawaiian Airlines Inc.," absolutely the worst experience I have ever had on a flight. Tried to check in day before flight, was told I would need to see an agent, have stood in 2 lines for over 1.5 hours, &amp; still don’t know if I have a seat on my flight that leaves in 45 min. Awful!",2023-03-16 23:28:58+00:00,-0.8,2.5,Mb7877907854,0,0,Location not available,Time zone not available
Hawaiian Airlines Inc., I’m sea-ck 🌊 🌺🌞🌈,2023-03-16 22:38:33+00:00,0.1,0.1,JayCeeMe,1,1,Location not available,Time zone not available
Hawaiian Airlines Inc., I’m ready to go! ☀️,2023-03-16 22:06:39+00:00,0.6,1.3,12sec317,0,0,Location not available,Time zone not available
Hawaiian Airlines Inc.," You asked me to send this info almost an hour ago  

It’s the third time you’ve asked, and the third time I’ve sent it. 

You still haven’t replied to that message. 

I need to deal with my bag delivery and my reimbursement that you promised",2023-03-16 21:06:14+00:00,-0.5,2.3,rachelkann,0,0,Location not available,Time zone not available
Northwest Airlines Inc., Not sure what I missed?,2023-03-16 21:56:32+00:00,0.0,0.0,FLLFLYGUY,0,0,Location not available,Time zone not available
SkyWest Airlines Inc.,So are we doing yoga and rodeo at FOD on  5062 to ORD or are we riding each other while doing rodeo on this ? Uniforms and professionalism got lost along with the wheel chokes when we arrived from MCW.  Welcome to   ,2023-03-16 18:25:36+00:00,0.0,0.7,THEIOWAPORKCHOP,0,0,Location not available,Time zone not available
SkyWest Airlines Inc., workout leggings and cowboy boots is the new professional and approved uniform?  flight 5062 from FOD=&gt;ORD today.  Wasn’t sure if we were at a rodeo for yoga or at yoga and going to ride each other on this  ,2023-03-16 18:20:19+00:00,0.0,0.3,THEIOWAPORKCHOP,0,0,Location not available,Time zone not available
SkyWest Airlines Inc.,"When a pair of FA’s disagree, it spills into the aircraft passengers who record it. Who will be fired?

Flight attendants on ⁦⁩ airplane reportedly get into fight, delay passengers for over an hour ⁦via ⁩

",2023-03-16 13:48:33+00:00,-0.5,1.5,CougarCentreSLC,0,0,Location not available,Time zone not available
SkyWest Airlines Inc.,  these two flight  attendants need to be fired! Every passenger on the plane should’ve gotten some kind of flight credit for their inconvenience! ,2023-03-16 13:02:08+00:00,-0.7,1.5,CherokeeAbbey,0,0,Location not available,Time zone not available
SkyWest Airlines Inc.," investigating after  allegedly fight over passenger’s request,refuse to work with each other NewsNation.⁦⁩ a recent flight from  to  delayed following a spat between “petty” flight attendants ",2023-03-16 06:56:07+00:00,-0.7,0.7,YNHallak,1,2,Location not available,Time zone not available
Endeavor Air Inc., CRJ 900 is at Gate A1 as it is getting worked on before going back to Atlanta at 5:41pm. It is operated for return flight by  as flight 4729. ,2023-03-19 20:39:17+00:00,0.0,0.1,TylerCoolGuy88,0,1,Location not available,Time zone not available
Endeavor Air Inc., CRJ 900 (still on schedule at least one until early May) operated by  has arrived from Atlanta as flight 4741. ,2023-03-19 20:31:18+00:00,0.0,0.0,TylerCoolGuy88,0,1,Location not available,Time zone not available
Endeavor Air Inc.,"During the 5-day Career Expo at ,  will be recuriting for Direct Entry Captains, Flight Attendants and more.

Learn more here:  ",2023-03-19 20:20:11+00:00,0.0,0.2,JSfirm,0,2,Location not available,Time zone not available
Endeavor Air Inc.,"A huge thank you to  for recently visiting our students and graduates to share more about their business and possible hiring opportunities! 

        ",2023-03-19 13:30:03+00:00,0.9,0.9,AviationAIM,2,3,Location not available,Time zone not available
Northwest Airlines Inc.,,2023-03-19 15:58:31+00:00,,,Atarifly2,0,1,Location not available,Time zone not available
Northwest Airlines Inc.,"          Porto Alegre, south of Brazil. Promo flight from Douglas to VARIG Airlines.",2023-03-19 14:00:21+00:00,0.0,0.1,flightfernando,0,2,Location not available,Time zone not available
PSA Airlines Inc., CRJ 900 operated by  is taking off as it is heading to Charlotte as flight 5049. ,2023-03-19 16:14:22+00:00,-0.5,0.5,TylerCoolGuy88,0,0,Location not available,Time zone not available
PSA Airlines Inc., CRJ 900 operated by  has competed its pushback sequence as it is ready to head to Charlotte as flight 5049. ,2023-03-19 16:06:07+00:00,0.1,0.1,TylerCoolGuy88,0,0,Location not available,Time zone not available
PSA Airlines Inc., CRJ 900 operated by  has arrived from Charlotte as it is heading to Gate C3 as flight 5250. ,2023-03-19 15:19:02+00:00,0.0,0.0,TylerCoolGuy88,0,0,Location not available,Time zone not available
SkyWest Airlines Inc.,Not exactly serving as a good role model.           ,2023-03-19 21:29:15+00:00,-0.8,0.8,familyitrips,0,0,Location not available,Time zone not available
SkyWest Airlines Inc., CRJ 900 operated by  is taking off and heading to Detroit as flight 3948. ,2023-03-19 17:03:38+00:00,-0.4,0.4,TylerCoolGuy88,0,0,Location not available,Time zone not available
SkyWest Airlines Inc., CRJ 900 operated by  is heading to the runway for a flight to Detroit as flight 3948. ,2023-03-19 17:01:04+00:00,0.0,0.0,TylerCoolGuy88,0,0,Location not available,Time zone not available
SkyWest Airlines Inc.,RJs all lined up.   ,2023-03-19 16:03:58+00:00,0.1,0.1,ERuns,0,1,Location not available,Time zone not available
SkyWest Airlines Inc., CRJ 900 operated by  has arrived from Detroit as flight 3948. ,2023-03-19 15:53:46+00:00,0.0,0.0,TylerCoolGuy88,0,0,Location not available,Time zone not available
SkyWest Airlines Inc., &amp;  are not winning today. Flight 3553 delayed on the brightest day in Northern IN in months due to a beacon light. Plus no potable water onboard and oversold which caused the 1st delay.,2023-03-19 15:08:02+00:00,-0.7,2.3,CAhockey27,0,0,Location not available,Time zone not available
Northwest Airlines Inc.," Looks like it, along with a few sister hulls: ",2023-03-20 13:48:58+00:00,0.0,0.0,huskies626575,0,0,Location not available,Time zone not available
Northwest Airlines Inc.,,2023-03-20 09:58:25+00:00,,,n194at,12,130,Location not available,Time zone not available
SkyWest Airlines Inc.,My son-in-law moving from  to . ,2023-03-20 22:46:31+00:00,0.0,0.0,WJCork,0,6,Location not available,Time zone not available
SkyWest Airlines Inc.,   delayed for over an hour after  s reportedly get into a fight. Details:              ,2023-03-20 02:38:20+00:00,-0.3,0.9,FlyingFreak73,0,0,Location not available,Time zone not available
